NE,1.00000,0.00000,1.00000,0.00000,1.00000,0.00000
NE,1.00000,0.00000,0.00000,1.00000,0.00000,1.00000
NE,0.00000,1.00000,0.00000,1.00000,1.00000,0.00000
NE,0.00000,1.00000,1.00000,0.00000,0.00000,1.00000
NE,0.00000,1.00000,0.25000,0.75000,0.33333,0.66667
NE,0.50000,0.50000,0.50000,0.50000,1.00000,0.00000
NE,0.33333,0.66667,1.00000,0.00000,0.25000,0.75000
NE,0.50000,0.50000,0.40000,0.60000,0.25000,0.75000
NE,0.40000,0.60000,0.50000,0.50000,0.33333,0.66667

